,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
11663,25-34 years,Turkey,874000000000.0,6314493.0,1246.9,female,1.0,78.0,2218.0,2012.0
11664,35-54 years,Turkey,874000000000.0,9539648.0,1246.9,female,1.0,113.0,2218.0,2012.0
11665,55-74 years,Turkey,874000000000.0,4925454.0,1246.9,female,1.0,55.0,2218.0,2012.0
11666,5-14 years,Turkey,874000000000.0,6503156.0,1246.9,male,1.0,24.0,2218.0,2012.0
11667,5-14 years,Turkey,874000000000.0,6169331.0,1246.9,female,1.0,15.0,2218.0,2012.0
11668,75+ years,Turkey,951000000000.0,915690.0,1127.9,male,1.0,76.0,2218.0,2013.0
11669,55-74 years,Turkey,951000000000.0,4664864.0,1127.9,male,1.0,239.0,2218.0,2013.0
11670,35-54 years,Turkey,951000000000.0,9982233.0,1127.9,male,1.0,477.0,2218.0,2013.0
11671,25-34 years,Turkey,951000000000.0,6491205.0,1127.9,male,1.0,285.0,2218.0,2013.0
11672,15-24 years,Turkey,951000000000.0,6461036.0,1127.9,male,1.0,253.0,2218.0,2013.0
11673,15-24 years,Turkey,951000000000.0,6177538.0,1127.9,female,1.0,133.0,2218.0,2013.0
11674,75+ years,Turkey,951000000000.0,1374051.0,1127.9,female,1.0,29.0,2218.0,2013.0
11675,55-74 years,Turkey,951000000000.0,5052537.0,1127.9,female,1.0,73.0,2218.0,2013.0
11676,25-34 years,Turkey,951000000000.0,6322406.0,1127.9,female,1.0,87.0,2218.0,2013.0
11677,35-54 years,Turkey,951000000000.0,9808886.0,1127.9,female,1.0,118.0,2218.0,2013.0
11678,5-14 years,Turkey,951000000000.0,6148825.0,1127.9,female,1.0,23.0,2218.0,2013.0
11679,5-14 years,Turkey,951000000000.0,6481081.0,1127.9,male,1.0,17.0,2218.0,2013.0
11680,75+ years,Turkey,934000000000.0,952449.0,1008.9,male,1.0,66.0,2218.0,2014.0
11681,55-74 years,Turkey,934000000000.0,4851259.0,1008.9,male,1.0,225.0,2218.0,2014.0
11682,15-24 years,Turkey,934000000000.0,6517033.0,1008.9,male,1.0,260.0,2218.0,2014.0
11683,35-54 years,Turkey,934000000000.0,10244541.0,1008.9,male,1.0,394.0,2218.0,2014.0
11684,25-34 years,Turkey,934000000000.0,6484352.0,1008.9,male,1.0,243.0,2218.0,2014.0
11685,15-24 years,Turkey,934000000000.0,6220032.0,1008.9,female,1.0,114.0,2218.0,2014.0
11686,75+ years,Turkey,934000000000.0,1426848.0,1008.9,female,1.0,23.0,2218.0,2014.0
11687,55-74 years,Turkey,934000000000.0,5233238.0,1008.9,female,1.0,79.0,2218.0,2014.0
